FREQ;Frequenza;REF_AREA;Territorio;DATA_TYPE;Indicatore;COICOP_CATEG;Gruppo di spesa;PURCH_BEHAVIOUR;Abitudine di spesa;Tempo (TIME_PERIOD);Osservazione;OBS_STATUS;'Stato dell"'osservazione'
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);BEVER;Bevande;NO_PRC;Un anno fa non li compravo e continuo a non comprarli;2021;4.1;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);BEVER;Bevande;ALL;Tutte le voci;2018;100;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);BEVER;Bevande;ALL;Tutte le voci;2019;100;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);BEVER;Bevande;ALL;Tutte le voci;2020;100;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);BEVER;Bevande;ALL;Tutte le voci;2021;100;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);CLOT_FOOTW;Abbigliamento e calzature;SAME_QN_QL;Un anno fa li compravo e continuo a comprarli senza modifiche;2018;46.7;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);CLOT_FOOTW;Abbigliamento e calzature;SAME_QN_QL;Un anno fa li compravo e continuo a comprarli senza modifiche;2019;52.3;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);CLOT_FOOTW;Abbigliamento e calzature;SAME_QN_QL;Un anno fa li compravo e continuo a comprarli senza modifiche;2020;54.6;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);CLOT_FOOTW;Abbigliamento e calzature;SAME_QN_QL;Un anno fa li compravo e continuo a comprarli senza modifiche;2021;45.6;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);CLOT_FOOTW;Abbigliamento e calzature;LESS_QN_QL;Un anno fa li compravo e ho limitato la spesa in quantità e/o qualità;2018;44.6;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);CLOT_FOOTW;Abbigliamento e calzature;LESS_QN_QL;Un anno fa li compravo e ho limitato la spesa in quantità e/o qualità;2019;40.4;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);CLOT_FOOTW;Abbigliamento e calzature;LESS_QN_QL;Un anno fa li compravo e ho limitato la spesa in quantità e/o qualità;2020;40.5;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);CLOT_FOOTW;Abbigliamento e calzature;LESS_QN_QL;Un anno fa li compravo e ho limitato la spesa in quantità e/o qualità;2021;48;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);CLOT_FOOTW;Abbigliamento e calzature;MR_QN_BT_QL;Un anno fa li compravo e ho aumentato la spesa in quantità e/o qualità;2018;2.5;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);CLOT_FOOTW;Abbigliamento e calzature;MR_QN_BT_QL;Un anno fa li compravo e ho aumentato la spesa in quantità e/o qualità;2019;2.6;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);CLOT_FOOTW;Abbigliamento e calzature;MR_QN_BT_QL;Un anno fa li compravo e ho aumentato la spesa in quantità e/o qualità;2020;1.1;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);CLOT_FOOTW;Abbigliamento e calzature;MR_QN_BT_QL;Un anno fa li compravo e ho aumentato la spesa in quantità e/o qualità;2021;1.4;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);CLOT_FOOTW;Abbigliamento e calzature;NO_PRC1Y;Un anno fa non li compravo e ho iniziato a comprarli;2018;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);CLOT_FOOTW;Abbigliamento e calzature;NO_PRC1Y;Un anno fa non li compravo e ho iniziato a comprarli;2019;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);CLOT_FOOTW;Abbigliamento e calzature;NO_PRC1Y;Un anno fa non li compravo e ho iniziato a comprarli;2020;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);CLOT_FOOTW;Abbigliamento e calzature;NO_PRC1Y;Un anno fa non li compravo e ho iniziato a comprarli;2021;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);CLOT_FOOTW;Abbigliamento e calzature;NO_PRC;Un anno fa non li compravo e continuo a non comprarli;2018;5.9;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);CLOT_FOOTW;Abbigliamento e calzature;NO_PRC;Un anno fa non li compravo e continuo a non comprarli;2019;4.6;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);CLOT_FOOTW;Abbigliamento e calzature;NO_PRC;Un anno fa non li compravo e continuo a non comprarli;2020;3.7;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);CLOT_FOOTW;Abbigliamento e calzature;NO_PRC;Un anno fa non li compravo e continuo a non comprarli;2021;4.8;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);CLOT_FOOTW;Abbigliamento e calzature;ALL;Tutte le voci;2018;100;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);CLOT_FOOTW;Abbigliamento e calzature;ALL;Tutte le voci;2019;100;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);CLOT_FOOTW;Abbigliamento e calzature;ALL;Tutte le voci;2020;100;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);CLOT_FOOTW;Abbigliamento e calzature;ALL;Tutte le voci;2021;100;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);PCARE_HY;Cura e igiene personale;SAME_QN_QL;Un anno fa li compravo e continuo a comprarli senza modifiche;2018;63.1;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);PCARE_HY;Cura e igiene personale;SAME_QN_QL;Un anno fa li compravo e continuo a comprarli senza modifiche;2019;68.6;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);PCARE_HY;Cura e igiene personale;SAME_QN_QL;Un anno fa li compravo e continuo a comprarli senza modifiche;2020;73.8;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);PCARE_HY;Cura e igiene personale;SAME_QN_QL;Un anno fa li compravo e continuo a comprarli senza modifiche;2021;69.6;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);PCARE_HY;Cura e igiene personale;LESS_QN_QL;Un anno fa li compravo e ho limitato la spesa in quantità e/o qualità;2018;32.4;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);PCARE_HY;Cura e igiene personale;LESS_QN_QL;Un anno fa li compravo e ho limitato la spesa in quantità e/o qualità;2019;27.7;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);PCARE_HY;Cura e igiene personale;LESS_QN_QL;Un anno fa li compravo e ho limitato la spesa in quantità e/o qualità;2020;23.5;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);PCARE_HY;Cura e igiene personale;LESS_QN_QL;Un anno fa li compravo e ho limitato la spesa in quantità e/o qualità;2021;27.8;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);PCARE_HY;Cura e igiene personale;MR_QN_BT_QL;Un anno fa li compravo e ho aumentato la spesa in quantità e/o qualità;2018;2.1;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);PCARE_HY;Cura e igiene personale;MR_QN_BT_QL;Un anno fa li compravo e ho aumentato la spesa in quantità e/o qualità;2019;2.2;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);PCARE_HY;Cura e igiene personale;MR_QN_BT_QL;Un anno fa li compravo e ho aumentato la spesa in quantità e/o qualità;2020;1.6;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);PCARE_HY;Cura e igiene personale;MR_QN_BT_QL;Un anno fa li compravo e ho aumentato la spesa in quantità e/o qualità;2021;1.4;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);PCARE_HY;Cura e igiene personale;NO_PRC1Y;Un anno fa non li compravo e ho iniziato a comprarli;2018;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);PCARE_HY;Cura e igiene personale;NO_PRC1Y;Un anno fa non li compravo e ho iniziato a comprarli;2019;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);PCARE_HY;Cura e igiene personale;NO_PRC1Y;Un anno fa non li compravo e ho iniziato a comprarli;2020;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);PCARE_HY;Cura e igiene personale;NO_PRC1Y;Un anno fa non li compravo e ho iniziato a comprarli;2021;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);PCARE_HY;Cura e igiene personale;NO_PRC;Un anno fa non li compravo e continuo a non comprarli;2018;2.2;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);PCARE_HY;Cura e igiene personale;NO_PRC;Un anno fa non li compravo e continuo a non comprarli;2019;1.4;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);PCARE_HY;Cura e igiene personale;NO_PRC;Un anno fa non li compravo e continuo a non comprarli;2020;1.1;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);PCARE_HY;Cura e igiene personale;NO_PRC;Un anno fa non li compravo e continuo a non comprarli;2021;1.1;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);PCARE_HY;Cura e igiene personale;ALL;Tutte le voci;2018;100;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);PCARE_HY;Cura e igiene personale;ALL;Tutte le voci;2019;100;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);PCARE_HY;Cura e igiene personale;ALL;Tutte le voci;2020;100;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);PCARE_HY;Cura e igiene personale;ALL;Tutte le voci;2021;100;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);MEX_RPC;Visite mediche e accertamenti periodici preventivi;SAME_QN_QL;Un anno fa li compravo e continuo a comprarli senza modifiche;2018;74.1;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);MEX_RPC;Visite mediche e accertamenti periodici preventivi;SAME_QN_QL;Un anno fa li compravo e continuo a comprarli senza modifiche;2019;76.3;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);MEX_RPC;Visite mediche e accertamenti periodici preventivi;SAME_QN_QL;Un anno fa li compravo e continuo a comprarli senza modifiche;2020;80.1;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);MEX_RPC;Visite mediche e accertamenti periodici preventivi;SAME_QN_QL;Un anno fa li compravo e continuo a comprarli senza modifiche;2021;76.7;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);MEX_RPC;Visite mediche e accertamenti periodici preventivi;LESS_QN_QL;Un anno fa li compravo e ho limitato la spesa in quantità e/o qualità;2018;17.4;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);MEX_RPC;Visite mediche e accertamenti periodici preventivi;LESS_QN_QL;Un anno fa li compravo e ho limitato la spesa in quantità e/o qualità;2019;14.7;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);MEX_RPC;Visite mediche e accertamenti periodici preventivi;LESS_QN_QL;Un anno fa li compravo e ho limitato la spesa in quantità e/o qualità;2020;12.6;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);MEX_RPC;Visite mediche e accertamenti periodici preventivi;LESS_QN_QL;Un anno fa li compravo e ho limitato la spesa in quantità e/o qualità;2021;15.9;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);MEX_RPC;Visite mediche e accertamenti periodici preventivi;MR_QN_BT_QL;Un anno fa li compravo e ho aumentato la spesa in quantità e/o qualità;2018;5.7;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);MEX_RPC;Visite mediche e accertamenti periodici preventivi;MR_QN_BT_QL;Un anno fa li compravo e ho aumentato la spesa in quantità e/o qualità;2019;6.2;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);MEX_RPC;Visite mediche e accertamenti periodici preventivi;MR_QN_BT_QL;Un anno fa li compravo e ho aumentato la spesa in quantità e/o qualità;2020;4.9;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);MEX_RPC;Visite mediche e accertamenti periodici preventivi;MR_QN_BT_QL;Un anno fa li compravo e ho aumentato la spesa in quantità e/o qualità;2021;5.2;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);MEX_RPC;Visite mediche e accertamenti periodici preventivi;NO_PRC1Y;Un anno fa non li compravo e ho iniziato a comprarli;2018;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);MEX_RPC;Visite mediche e accertamenti periodici preventivi;NO_PRC1Y;Un anno fa non li compravo e ho iniziato a comprarli;2019;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);MEX_RPC;Visite mediche e accertamenti periodici preventivi;NO_PRC1Y;Un anno fa non li compravo e ho iniziato a comprarli;2020;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);MEX_RPC;Visite mediche e accertamenti periodici preventivi;NO_PRC1Y;Un anno fa non li compravo e ho iniziato a comprarli;2021;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);MEX_RPC;Visite mediche e accertamenti periodici preventivi;NO_PRC;Un anno fa non li compravo e continuo a non comprarli;2018;2.3;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);MEX_RPC;Visite mediche e accertamenti periodici preventivi;NO_PRC;Un anno fa non li compravo e continuo a non comprarli;2019;2.4;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);MEX_RPC;Visite mediche e accertamenti periodici preventivi;NO_PRC;Un anno fa non li compravo e continuo a non comprarli;2020;2.1;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);MEX_RPC;Visite mediche e accertamenti periodici preventivi;NO_PRC;Un anno fa non li compravo e continuo a non comprarli;2021;2.2;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);MEX_RPC;Visite mediche e accertamenti periodici preventivi;ALL;Tutte le voci;2018;100;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);MEX_RPC;Visite mediche e accertamenti periodici preventivi;ALL;Tutte le voci;2019;100;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);MEX_RPC;Visite mediche e accertamenti periodici preventivi;ALL;Tutte le voci;2020;100;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);MEX_RPC;Visite mediche e accertamenti periodici preventivi;ALL;Tutte le voci;2021;100;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;SAME_QN_QL;Un anno fa li compravo e continuo a comprarli senza modifiche;2018;59.9;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;SAME_QN_QL;Un anno fa li compravo e continuo a comprarli senza modifiche;2019;64.3;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;SAME_QN_QL;Un anno fa li compravo e continuo a comprarli senza modifiche;2020;64.7;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;SAME_QN_QL;Un anno fa li compravo e continuo a comprarli senza modifiche;2021;59.8;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;LESS_QN_QL;Un anno fa li compravo e ho limitato la spesa in quantità e/o qualità;2018;22.4;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;LESS_QN_QL;Un anno fa li compravo e ho limitato la spesa in quantità e/o qualità;2019;18.5;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;LESS_QN_QL;Un anno fa li compravo e ho limitato la spesa in quantità e/o qualità;2020;18.6;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;LESS_QN_QL;Un anno fa li compravo e ho limitato la spesa in quantità e/o qualità;2021;24.7;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;MR_QN_BT_QL;Un anno fa li compravo e ho aumentato la spesa in quantità e/o qualità;2018;2.5;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;MR_QN_BT_QL;Un anno fa li compravo e ho aumentato la spesa in quantità e/o qualità;2019;2.7;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;MR_QN_BT_QL;Un anno fa li compravo e ho aumentato la spesa in quantità e/o qualità;2020;1.9;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;MR_QN_BT_QL;Un anno fa li compravo e ho aumentato la spesa in quantità e/o qualità;2021;2;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;NO_PRC1Y;Un anno fa non li compravo e ho iniziato a comprarli;2018;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;NO_PRC1Y;Un anno fa non li compravo e ho iniziato a comprarli;2019;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;NO_PRC1Y;Un anno fa non li compravo e ho iniziato a comprarli;2020;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;NO_PRC1Y;Un anno fa non li compravo e ho iniziato a comprarli;2021;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;NO_PRC;Un anno fa non li compravo e continuo a non comprarli;2018;15;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;NO_PRC;Un anno fa non li compravo e continuo a non comprarli;2019;14.2;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;NO_PRC;Un anno fa non li compravo e continuo a non comprarli;2020;14.6;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;NO_PRC;Un anno fa non li compravo e continuo a non comprarli;2021;13.4;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;ALL;Tutte le voci;2018;100;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;ALL;Tutte le voci;2019;100;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;ALL;Tutte le voci;2020;100;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;ALL;Tutte le voci;2021;100;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);TRV_HOL;Viaggi e vacanze;SAME_QN_QL;Un anno fa li compravo e continuo a comprarli senza modifiche;2018;35.3;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);TRV_HOL;Viaggi e vacanze;SAME_QN_QL;Un anno fa li compravo e continuo a comprarli senza modifiche;2019;38.5;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);TRV_HOL;Viaggi e vacanze;SAME_QN_QL;Un anno fa li compravo e continuo a comprarli senza modifiche;2020;34.8;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);TRV_HOL;Viaggi e vacanze;SAME_QN_QL;Un anno fa li compravo e continuo a comprarli senza modifiche;2021;23.7;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);TRV_HOL;Viaggi e vacanze;LESS_QN_QL;Un anno fa li compravo e ho limitato la spesa in quantità e/o qualità;2018;24.4;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);TRV_HOL;Viaggi e vacanze;LESS_QN_QL;Un anno fa li compravo e ho limitato la spesa in quantità e/o qualità;2019;23;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);TRV_HOL;Viaggi e vacanze;LESS_QN_QL;Un anno fa li compravo e ho limitato la spesa in quantità e/o qualità;2020;28;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);TRV_HOL;Viaggi e vacanze;LESS_QN_QL;Un anno fa li compravo e ho limitato la spesa in quantità e/o qualità;2021;33.5;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);TRV_HOL;Viaggi e vacanze;MR_QN_BT_QL;Un anno fa li compravo e ho aumentato la spesa in quantità e/o qualità;2018;2.2;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);TRV_HOL;Viaggi e vacanze;MR_QN_BT_QL;Un anno fa li compravo e ho aumentato la spesa in quantità e/o qualità;2019;2;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);TRV_HOL;Viaggi e vacanze;MR_QN_BT_QL;Un anno fa li compravo e ho aumentato la spesa in quantità e/o qualità;2020;0.8;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);TRV_HOL;Viaggi e vacanze;MR_QN_BT_QL;Un anno fa li compravo e ho aumentato la spesa in quantità e/o qualità;2021;0.8;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);TRV_HOL;Viaggi e vacanze;NO_PRC1Y;Un anno fa non li compravo e ho iniziato a comprarli;2018;0.8;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);TRV_HOL;Viaggi e vacanze;NO_PRC1Y;Un anno fa non li compravo e ho iniziato a comprarli;2019;0.9;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);TRV_HOL;Viaggi e vacanze;NO_PRC1Y;Un anno fa non li compravo e ho iniziato a comprarli;2020;0.4;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);TRV_HOL;Viaggi e vacanze;NO_PRC1Y;Un anno fa non li compravo e ho iniziato a comprarli;2021;0.4;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);TRV_HOL;Viaggi e vacanze;NO_PRC;Un anno fa non li compravo e continuo a non comprarli;2018;37.2;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);TRV_HOL;Viaggi e vacanze;NO_PRC;Un anno fa non li compravo e continuo a non comprarli;2019;35.7;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);TRV_HOL;Viaggi e vacanze;NO_PRC;Un anno fa non li compravo e continuo a non comprarli;2020;36;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);TRV_HOL;Viaggi e vacanze;NO_PRC;Un anno fa non li compravo e continuo a non comprarli;2021;41.6;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);TRV_HOL;Viaggi e vacanze;ALL;Tutte le voci;2018;100;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);TRV_HOL;Viaggi e vacanze;ALL;Tutte le voci;2019;100;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);TRV_HOL;Viaggi e vacanze;ALL;Tutte le voci;2020;100;;
A;Annuale;ITE;Centro;FAM_VAL_PERC;Famiglie (composizione %);TRV_HOL;Viaggi e vacanze;ALL;Tutte le voci;2021;100;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);FOOD;Cibi;SAME_QN_QL;Un anno fa li compravo e continuo a comprarli senza modifiche;2018;53.8;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);FOOD;Cibi;SAME_QN_QL;Un anno fa li compravo e continuo a comprarli senza modifiche;2019;54.1;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);FOOD;Cibi;SAME_QN_QL;Un anno fa li compravo e continuo a comprarli senza modifiche;2020;60.8;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);FOOD;Cibi;SAME_QN_QL;Un anno fa li compravo e continuo a comprarli senza modifiche;2021;61;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);FOOD;Cibi;LESS_QN_QL;Un anno fa li compravo e ho limitato la spesa in quantità e/o qualità;2018;43.9;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);FOOD;Cibi;LESS_QN_QL;Un anno fa li compravo e ho limitato la spesa in quantità e/o qualità;2019;43.5;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);FOOD;Cibi;LESS_QN_QL;Un anno fa li compravo e ho limitato la spesa in quantità e/o qualità;2020;37.6;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);FOOD;Cibi;LESS_QN_QL;Un anno fa li compravo e ho limitato la spesa in quantità e/o qualità;2021;36.9;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);FOOD;Cibi;MR_QN_BT_QL;Un anno fa li compravo e ho aumentato la spesa in quantità e/o qualità;2018;1.7;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);FOOD;Cibi;MR_QN_BT_QL;Un anno fa li compravo e ho aumentato la spesa in quantità e/o qualità;2019;1.9;;
