FREQ;Frequenza;REF_AREA;Territorio;DATA_TYPE;Indicatore;COICOP;Coicop (DESC);NUMBER_HOUSEHOLD_COMP;Numero di componenti della famiglia;Tempo (TIME_PERIOD);Osservazione;OBS_STATUS;'Stato dell"'osservazione'
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0111;Pane e cereali;N2;2;2016;72.31;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0111;Pane e cereali;N2;2;2017;74.11;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0111;Pane e cereali;N2;2;2018;74.05;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0111;Pane e cereali;N2;2;2019;74.88;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0111;Pane e cereali;N2;2;2020;74.04;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0111;Pane e cereali;N2;2;2021;74.46;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0111;Pane e cereali;N3;3;2014;86.86;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0111;Pane e cereali;N3;3;2015;89.24;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0111;Pane e cereali;N3;3;2016;91.42;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0111;Pane e cereali;N3;3;2017;90.66;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0111;Pane e cereali;N3;3;2018;92.3;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0111;Pane e cereali;N3;3;2019;92.44;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0111;Pane e cereali;N3;3;2020;93.09;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0111;Pane e cereali;N3;3;2021;94.3;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0111;Pane e cereali;N4;4;2014;103.28;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0111;Pane e cereali;N4;4;2015;105.65;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0111;Pane e cereali;N4;4;2016;106.16;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0111;Pane e cereali;N4;4;2017;106.42;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0111;Pane e cereali;N4;4;2018;108.21;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0111;Pane e cereali;N4;4;2019;109.55;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0111;Pane e cereali;N4;4;2020;108.67;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0111;Pane e cereali;N4;4;2021;110.04;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0111;Pane e cereali;N5_GE;5 e più;2014;123.33;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0111;Pane e cereali;N5_GE;5 e più;2015;119;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0111;Pane e cereali;N5_GE;5 e più;2016;122.95;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0111;Pane e cereali;N5_GE;5 e più;2017;121.83;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0111;Pane e cereali;N5_GE;5 e più;2018;124.91;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0111;Pane e cereali;N5_GE;5 e più;2019;122.56;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0111;Pane e cereali;N5_GE;5 e più;2020;125.63;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0111;Pane e cereali;N5_GE;5 e più;2021;126.25;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0112;Carni;N1;1;2014;57.85;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0112;Carni;N1;1;2015;58.45;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0112;Carni;N1;1;2016;58.18;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0112;Carni;N1;1;2017;56.01;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0112;Carni;N1;1;2018;56.18;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0112;Carni;N1;1;2019;59.05;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0112;Carni;N1;1;2020;60.29;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0112;Carni;N1;1;2021;59.91;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0112;Carni;N2;2;2014;97.14;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0112;Carni;N2;2;2015;98.33;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0112;Carni;N2;2;2016;93.77;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0112;Carni;N2;2;2017;95.21;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0112;Carni;N2;2;2018;99.04;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0112;Carni;N2;2;2019;100.63;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0112;Carni;N2;2;2020;101.98;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0112;Carni;N2;2;2021;100.09;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0112;Carni;N3;3;2014;117.23;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0112;Carni;N3;3;2015;117.74;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0112;Carni;N3;3;2016;112.68;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0112;Carni;N3;3;2017;111.56;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0112;Carni;N3;3;2018;118.97;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0112;Carni;N3;3;2019;119.58;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0112;Carni;N3;3;2020;125.41;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0112;Carni;N3;3;2021;125.11;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0112;Carni;N4;4;2014;136.28;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0112;Carni;N4;4;2015;135.83;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0112;Carni;N4;4;2016;124.5;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0112;Carni;N4;4;2017;130.98;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0112;Carni;N4;4;2018;139.11;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0112;Carni;N4;4;2019;136.5;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0112;Carni;N4;4;2020;144.53;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0112;Carni;N4;4;2021;142.07;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0112;Carni;N5_GE;5 e più;2014;152.91;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0112;Carni;N5_GE;5 e più;2015;165.49;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0112;Carni;N5_GE;5 e più;2016;155.37;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0112;Carni;N5_GE;5 e più;2017;151.54;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0112;Carni;N5_GE;5 e più;2018;155.75;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0112;Carni;N5_GE;5 e più;2019;156.48;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0112;Carni;N5_GE;5 e più;2020;169.32;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0112;Carni;N5_GE;5 e più;2021;165.75;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0113;Pesci e prodotti ittici;N1;1;2014;20.36;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0113;Pesci e prodotti ittici;N1;1;2015;20.95;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0113;Pesci e prodotti ittici;N1;1;2016;24.08;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0113;Pesci e prodotti ittici;N1;1;2017;23.76;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0113;Pesci e prodotti ittici;N1;1;2018;22.74;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0113;Pesci e prodotti ittici;N1;1;2019;24.57;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0113;Pesci e prodotti ittici;N1;1;2020;24.7;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0113;Pesci e prodotti ittici;N1;1;2021;25.84;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0113;Pesci e prodotti ittici;N2;2;2014;36.65;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0113;Pesci e prodotti ittici;N2;2;2015;38.1;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0113;Pesci e prodotti ittici;N2;2;2016;40.65;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0113;Pesci e prodotti ittici;N2;2;2017;40.7;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0113;Pesci e prodotti ittici;N2;2;2018;42.94;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0113;Pesci e prodotti ittici;N2;2;2019;42.92;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0113;Pesci e prodotti ittici;N2;2;2020;41.81;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0113;Pesci e prodotti ittici;N2;2;2021;44.07;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0113;Pesci e prodotti ittici;N3;3;2014;43.08;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0113;Pesci e prodotti ittici;N3;3;2015;44.68;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0113;Pesci e prodotti ittici;N3;3;2016;50.29;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0113;Pesci e prodotti ittici;N3;3;2017;46.66;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0113;Pesci e prodotti ittici;N3;3;2018;50.64;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0113;Pesci e prodotti ittici;N3;3;2019;50.21;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0113;Pesci e prodotti ittici;N3;3;2020;51.93;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0113;Pesci e prodotti ittici;N3;3;2021;54.28;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0113;Pesci e prodotti ittici;N4;4;2014;50.21;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0113;Pesci e prodotti ittici;N4;4;2015;50.81;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0113;Pesci e prodotti ittici;N4;4;2016;53.41;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0113;Pesci e prodotti ittici;N4;4;2017;54.97;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0113;Pesci e prodotti ittici;N4;4;2018;56.82;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0113;Pesci e prodotti ittici;N4;4;2019;58.38;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0113;Pesci e prodotti ittici;N4;4;2020;56.44;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0113;Pesci e prodotti ittici;N4;4;2021;59.25;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0113;Pesci e prodotti ittici;N5_GE;5 e più;2014;50.02;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0113;Pesci e prodotti ittici;N5_GE;5 e più;2015;50.94;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0113;Pesci e prodotti ittici;N5_GE;5 e più;2016;57.65;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0113;Pesci e prodotti ittici;N5_GE;5 e più;2017;58.38;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0113;Pesci e prodotti ittici;N5_GE;5 e più;2018;60.46;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0113;Pesci e prodotti ittici;N5_GE;5 e più;2019;59.08;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0113;Pesci e prodotti ittici;N5_GE;5 e più;2020;63.1;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0113;Pesci e prodotti ittici;N5_GE;5 e più;2021;67.81;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0114;Latte, formaggi e uova;N1;1;2014;37.02;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0114;Latte, formaggi e uova;N1;1;2015;36.26;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0114;Latte, formaggi e uova;N1;1;2016;37;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0114;Latte, formaggi e uova;N1;1;2017;37.51;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0114;Latte, formaggi e uova;N1;1;2018;36.7;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0114;Latte, formaggi e uova;N1;1;2019;38.03;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0114;Latte, formaggi e uova;N1;1;2020;39.95;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0114;Latte, formaggi e uova;N1;1;2021;39.34;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0114;Latte, formaggi e uova;N2;2;2014;57.27;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0114;Latte, formaggi e uova;N2;2;2015;58.32;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0114;Latte, formaggi e uova;N2;2;2016;57.04;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0114;Latte, formaggi e uova;N2;2;2017;58.58;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0114;Latte, formaggi e uova;N2;2;2018;59.08;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0114;Latte, formaggi e uova;N2;2;2019;60.43;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0114;Latte, formaggi e uova;N2;2;2020;61.89;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0114;Latte, formaggi e uova;N2;2;2021;59.74;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0114;Latte, formaggi e uova;N3;3;2014;69.47;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0114;Latte, formaggi e uova;N3;3;2015;70.93;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0114;Latte, formaggi e uova;N3;3;2016;69.35;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0114;Latte, formaggi e uova;N3;3;2017;68.52;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0114;Latte, formaggi e uova;N3;3;2018;70.76;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0114;Latte, formaggi e uova;N3;3;2019;70.21;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0114;Latte, formaggi e uova;N3;3;2020;75.3;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0114;Latte, formaggi e uova;N3;3;2021;74.01;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0114;Latte, formaggi e uova;N4;4;2014;82.46;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0114;Latte, formaggi e uova;N4;4;2015;77.57;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0114;Latte, formaggi e uova;N4;4;2016;78.12;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0114;Latte, formaggi e uova;N4;4;2017;79.17;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0114;Latte, formaggi e uova;N4;4;2018;80.21;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0114;Latte, formaggi e uova;N4;4;2019;81.04;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0114;Latte, formaggi e uova;N4;4;2020;85.46;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0114;Latte, formaggi e uova;N4;4;2021;82.58;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0114;Latte, formaggi e uova;N5_GE;5 e più;2014;92.8;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0114;Latte, formaggi e uova;N5_GE;5 e più;2015;90.59;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0114;Latte, formaggi e uova;N5_GE;5 e più;2016;87.44;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0114;Latte, formaggi e uova;N5_GE;5 e più;2017;89.63;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0114;Latte, formaggi e uova;N5_GE;5 e più;2018;88.48;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0114;Latte, formaggi e uova;N5_GE;5 e più;2019;87.29;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0114;Latte, formaggi e uova;N5_GE;5 e più;2020;97.53;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0114;Latte, formaggi e uova;N5_GE;5 e più;2021;95.49;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0115;Oli e grassi;N1;1;2014;9.17;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0115;Oli e grassi;N1;1;2015;9.09;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0115;Oli e grassi;N1;1;2016;10.83;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0115;Oli e grassi;N1;1;2017;10.83;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0115;Oli e grassi;N1;1;2018;10.57;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0115;Oli e grassi;N1;1;2019;10.92;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0115;Oli e grassi;N1;1;2020;10.11;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0115;Oli e grassi;N1;1;2021;9.84;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);0115;Oli e grassi;N2;2;2014;15.44;;
